date_of_extract,post_text,Post ID,Page ID,Page name,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Negative feedback from users: Hide all,Negative feedback from users: Hide,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,source_file,Impressions,Negative feedback from users,Unique negative feedback from users,Unique negative feedback from users: Hide all,Unique negative feedback from users: Hide,"3-second video views by top audience (F, 35-44)","3-second video views by top audience (F, 45-54)","3-second video views by top audience (F, 55-64)","3-second video views by top audience (F, 65+)","3-second video views by top audience (F, 25-34)","3-second video views by top audience (F, 18-24)","3-second video views by top audience (M, 45-54)","3-second video views by top audience (M, 35-44)","3-second video views by top audience (M, 65+)","3-second video views by top audience (M, 55-64)","3-second video views by top audience (M, 25-34)",3-second video views by country (United States (US)),3-second video views by country (Canada (CA)),3-second video views by country (Mexico (MX)),3-second video views by country (Australia (AU)),3-second video views by country (British Virgin Islands (VG)),3-second video views by country (South Korea (KR)),3-second video views by country (Greece (GR)),3-second video views by country (Taiwan (TW)),3-second video views by country (Spain (ES)),3-second video views by country (Germany (DE)),3-second video views by country (Kenya (KE)),3-second video views by country (Thailand (TH)),3-second video views by country (Lebanon (LB)),3-second video views by country (India (IN)),3-second video views by country (Montenegro (ME)),3-second video views by country (Portugal (PT)),3-second video views by country (Malawi (MW)),3-second video views by country (Pakistan (PK)),3-second video views by country (Philippines (PH)),3-second video views by country (Sweden (SE)),"3-second video views by top audience (M, 18-24)",3-second video views by country (United Kingdom (GB)),3-second video views by country (Puerto Rico (PR)),3-second video views by country (Japan (JP)),3-second video views by country (Romania (RO)),3-second video views by country (Netherlands (NL)),3-second video views by country (Nigeria (NG)),3-second video views by country (Turkey (TR)),3-second video views by country (Italy (IT)),3-second video views by country (New Zealand (NZ)),3-second video views by country (Singapore (SG)),3-second video views by country (Argentina (AR)),3-second video views by country (Ukraine (UA)),3-second video views by country (Fiji (FJ)),3-second video views by country (Poland (PL)),3-second video views by country (Nepal (NP)),3-second video views by country (Austria (AT)),3-second video views by country (Vietnam (VN)),3-second video views by country (Peru (PE)),3-second video views by country (Switzerland (CH)),3-second video views by country (Israel (IL)),3-second video views by country (Ireland (IE)),3-second video views by country (Malaysia (MY)),3-second video views by country (South Africa (ZA)),3-second video views by country (Saudi Arabia (SA)),3-second video views by country (Macedonia (MK)),3-second video views by country (Costa Rica (CR)),3-second video views by country (Guernsey (GG)),3-second video views by country (Cyprus (CY)),3-second video views by country (American Samoa (AS)),3-second video views by country (Jamaica (JM)),3-second video views by country (Norway (NO)),3-second video views by country (Serbia (RS)),3-second video views by country (Brazil (BR)),3-second video views by country (United Arab Emirates (AE)),3-second video views by country (Georgia (GE)),3-second video views by country (Hungary (HU))
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,HAPPENING TODAY: Join CEC's Senior Policy and Advo,1101484818692718,100064936292137,Council for Exceptional Children,NA,0,04/15/2025 07:03,N/A,https://www.facebook.com/cechq/posts/pfbid0254af3yknU6Zf9c5Efnuj5S4XAYpS7263cmKK4mXc6WXa5HZGWQVVxHDjTddnpt7gl,0,0,Photos,NA,NA,NA,NA,Lifetime,1344,959,8,4,0,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,The Math Frame is a strategy teachers can use to h,1101445738696626,100064936292137,Council for Exceptional Children,NA,0,04/15/2025 06:00,N/A,https://www.facebook.com/cechq/posts/pfbid0osh7MG4eEpeyQKrVTg6ftG7g9NLW2ZQgYhoPQrtiFaPuvDtFY7D4YENd4rhq81okl,0,0,Links,NA,NA,NA,NA,Lifetime,1532,1103,20,14,0,6,16,2,NA,14,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,It's Exceptional Children's Week! Exceptional Chil,1100573132117220,100064936292137,Council for Exceptional Children,NA,0,04/14/2025 07:51,N/A,https://www.facebook.com/cechq/posts/pfbid09QXgekq1eRzd3eqVRudtJSPRqyydj3rtnxdtXEbymSxju2NFZteRtdp6ULf7bv1Jl,0,0,Photos,NA,NA,NA,NA,Lifetime,8592,5975,208,133,3,72,79,39,18,22,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,It's Exceptional Children's Week! Exceptional Chil,1100572998783900,100064936292137,Council for Exceptional Children,NA,0,04/14/2025 07:51,N/A,https://www.facebook.com/cechq/posts/pfbid0doXYjBzAPebiui81uY8hwLaMhhUqc8hYnujLkYnfs3LbX348buowip7MeHnseajol,0,0,Photos,NA,NA,NA,NA,Lifetime,2661,1862,67,53,3,11,25,16,4,5,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,#CEC2025 brought thousands of educators together t,1097777192396814,100064936292137,Council for Exceptional Children,NA,0,04/11/2025 08:22,N/A,https://www.facebook.com/cechq/posts/pfbid0gLR2bn733kFaDEBqvRMo6hYRVzhdMN6aiyPdWDPRh3PaYfmRi8EBD6iZoCaKYBWSl,0,0,Photos,NA,NA,NA,NA,Lifetime,2614,1833,14,11,0,3,53,19,16,18,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,"Join us and Let's Go Learn, Inc and learn the basi",1097002149140985,100064936292137,Council for Exceptional Children,NA,0,04/10/2025 13:01,N/A,https://www.facebook.com/cechq/posts/pfbid0jHSN5A26sZrQ6U6RA8HAGU2UBrYeRvYJxrvRSQHmCCmabJZYfAuSdoLzcmY24HScl,0,0,Photos,NA,NA,NA,NA,Lifetime,9962,6593,102,64,7,31,345,208,30,107,1,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,Visual organization of structured work systems and,1096971559144044,100064936292137,Council for Exceptional Children,NA,0,04/10/2025 12:00,N/A,https://www.facebook.com/cechq/posts/pfbid0gw2xx2MbLdun98tPTn3PCTqUQPhZJW5MpFZcxxyDg3HbErQJ1EWrKFxustnkDz9ol,0,0,Text,NA,NA,NA,NA,Lifetime,4029,3006,30,18,0,12,175,86,NA,89,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,NA,1096837939157406,100064936292137,Council for Exceptional Children,NA,0,04/10/2025 09:06,N/A,https://www.facebook.com/cechq/posts/pfbid02eCTfeXafuwtYEwuCFVmCmKmwLf8NPS9Tn8u8Eqvoj9Wtyg9yKpaNceLsRLYZzobJl,0,1,Videos,NA,NA,NA,NA,Lifetime,NA,367,2,2,0,0,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,Registration is now open for the CEC & CASE Specia,1096820345825832,100064936292137,Council for Exceptional Children,NA,0,04/10/2025 08:39,N/A,https://www.facebook.com/cechq/posts/pfbid0q8s1q3jeF8XAVJcajfgTZ6Uf7iSGL7JeQ1WQgpHfEXaq3rvejzoCSxbsEry3LP4Jl,0,0,Photos,NA,NA,NA,NA,Lifetime,3600,2563,41,32,1,8,106,44,18,44,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,How should students with individual education prog,1095814005926466,100064936292137,Council for Exceptional Children,NA,0,04/09/2025 07:01,N/A,https://www.facebook.com/cechq/posts/pfbid02CpCUd8Mpj1Cpc5ZVbgBE9Lk2EK4nWUyJ7mpTbfq2Rxi63pSnzGh5RCCESVJAciNCl,0,0,Photos,NA,NA,NA,NA,Lifetime,3745,2514,36,23,0,13,94,41,7,46,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,CEC's Virtual Convention kicks off tomorrow! Don't,1095156962658837,100064936292137,Council for Exceptional Children,NA,0,04/08/2025 15:00,N/A,https://www.facebook.com/cechq/posts/pfbid0pVBim8MPxW2ajQnuCYULuhtQkPTmndANrDYBfVsBDQ3SMiAEhzpGqonoGRkgKnFUl,0,0,Photos,NA,NA,NA,NA,Lifetime,1517,1100,6,5,0,1,31,12,3,16,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,Unlock your professional potential with the CEC Le,1094937992680734,100064936292137,Council for Exceptional Children,NA,0,04/08/2025 09:19,N/A,https://www.facebook.com/cechq/posts/pfbid0GHUSbsEd9BrmifWtvjXW7tvCSXMP5MVSXAajsXsxwtLqs4zTa6c1RXREAf1KYyRGl,0,0,Photos,NA,NA,NA,NA,Lifetime,1229,904,4,3,0,1,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,The framework described in the article can support,1094805019360698,100064936292137,Council for Exceptional Children,NA,0,04/08/2025 06:01,N/A,https://www.facebook.com/cechq/posts/pfbid02KJs7MN5cWZ9CMGhUtGY4B9Q7r5QiUpzLkZ3FPFhj4vHkDJ7DtNEhp3UFNcNn4iTPl,0,0,Photos,NA,NA,NA,NA,Lifetime,4324,3113,39,25,1,13,74,30,24,20,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,Not only does the Department of Education provide ,1093993432775190,100064936292137,Council for Exceptional Children,NA,0,04/07/2025 11:01,N/A,https://www.facebook.com/cechq/posts/pfbid0282Ufayi3ikeWF71BXSNqxD4A6ZA4pYzBNkFiPLSF1NaAcH72TEiMTcxUHPXbbxYRl,0,0,Photos,NA,NA,NA,NA,Lifetime,8984,6092,203,138,12,53,332,252,36,44,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,"Join CEC's Senior Policy and Advocacy Advisor, Kun",1093847379456462,100064936292137,Council for Exceptional Children,NA,0,04/07/2025 07:25,N/A,https://www.facebook.com/cechq/posts/pfbid02jvZvkqjK66cNAJotngrqipqxZSArVw1p9rJvWFwiNHCThFQ45hv1jvFp2xaiaSNPl,0,0,Photos,NA,NA,NA,NA,Lifetime,4083,2497,81,55,2,24,80,45,4,31,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,Happy April! 🌷 While we weather April showers and ,1090978839743316,100064936292137,Council for Exceptional Children,NA,0,04/04/2025 08:32,N/A,https://www.facebook.com/cechq/posts/pfbid01KUL54btTfSVxAun5vyQHGVYfFEQoQrFik8K7fDUmD48iaCcaUNbE2fpmDF6TAv3l,0,0,Photos,NA,NA,NA,NA,Lifetime,23983,16926,564,406,7,151,203,126,77,NA,2,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,"All children – no matter their zip code, race, dis",1090209056486961,100064936292137,Council for Exceptional Children,NA,0,04/03/2025 13:02,N/A,https://www.facebook.com/cechq/posts/pfbid0q9jfTS8jqCKtF4JhvbaxUaH1HuFyEhC3Z29CcsjWLyzK6ZrAdJnPCXxU4TUioPoXl,0,0,Photos,NA,NA,NA,NA,Lifetime,28819,17585,961,774,14,173,1351,876,128,347,1,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,Meet CEC's Partner of the Month: The Stepping Ston,1090164193158114,100064936292137,Council for Exceptional Children,NA,0,04/03/2025 12:01,N/A,https://www.facebook.com/cechq/posts/pfbid02tpodGrMyVRHKvpX88MvAjDVMiPkymo18upSNxGMmg1vr2LKgF14uRxBk1PzigXfml,0,0,Photos,NA,NA,NA,NA,Lifetime,1991,1430,8,7,0,1,8,4,1,3,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,"Teacher Appreciation Week is May 5-9, 2025. Teache",1089919123182621,100064936292137,Council for Exceptional Children,NA,0,04/03/2025 06:40,N/A,https://www.facebook.com/cechq/posts/pfbid0LpLrSvXFZvhWuLrPTLPLzLCK4iBheeDSftXiVgtWr9piK3D2zuVRxEtvpjGaeMhrl,0,0,Photos,NA,NA,NA,NA,Lifetime,40359,30187,174,114,4,56,861,464,129,268,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,Fluency practice in math can help students with di,1089891909852009,100064936292137,Council for Exceptional Children,NA,0,04/03/2025 06:00,N/A,https://www.facebook.com/cechq/posts/pfbid0UtXV6XRyeZ53GcEo9ggHXjbjCatLh1nfp1z9WeJDMhTGxtt1rEAF2qZAfqvdaFdcl,0,0,Links,NA,NA,NA,NA,Lifetime,1556,1034,26,17,1,8,41,11,NA,30,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,"Happy Paraeducator Appreciation Day! 🎉Today, we ce",1088895409951659,100064936292137,Council for Exceptional Children,NA,0,04/02/2025 07:00,N/A,https://www.facebook.com/cechq/posts/pfbid02tuwLGNqP81tbfv7PQRyxd6duJYYTfz7MHK3YH84Kr8yfXXfbQQS8DchHBN345w7Ql,0,0,Photos,NA,NA,NA,NA,Lifetime,29369,18611,1030,800,87,143,664,527,110,27,2,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,Students with disabilities can benefit from the us,1088089746698892,100064936292137,Council for Exceptional Children,NA,0,04/01/2025 12:00,N/A,https://www.facebook.com/cechq/posts/pfbid0VMB3wDE61e5V5QxzumYbSpiGx4NCKuHerXSu2TZYwKg5j2RANh7V6KhBBcQ6o4Tcl,0,0,Photos,NA,NA,NA,NA,Lifetime,7971,5555,157,122,4,31,110,54,28,28,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,"Join us on May 2, 2025, for a live workshop led by",1087906043383929,100064936292137,Council for Exceptional Children,NA,0,04/01/2025 07:52,N/A,https://www.facebook.com/cechq/posts/pfbid02gJSvofyq4eFCfHuqjb6Q1n6jiKYwQVdMhfCytv2J4ExZER357ddy4JLRRtVUof7Yl,0,0,Photos,NA,NA,NA,NA,Lifetime,1317,947,6,6,0,0,11,4,4,3,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,CEC is committed to inclusive and equitable educat,1087027733471760,100064936292137,Council for Exceptional Children,NA,0,03/31/2025 08:12,N/A,https://www.facebook.com/cechq/posts/pfbid0d2yB7GR1mtYMZMH6qh1EPeTPXUXNTiCUyfWXneb3tfukSxbkWYzFRn2sB2rmjtxml,0,0,Photos,NA,NA,NA,NA,Lifetime,7980,5312,82,43,0,39,238,101,24,113,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-13-Feb-24-2025_May-13-2025_670368465906506,"Weekend checklist:
✅ Coffee
✅ Relaxation
✅ Sign up",1084174010423799,100064936292137,Council for Exceptional Children,NA,0,03/28/2025 07:04,N/A,https://www.facebook.com/cechq/posts/pfbid02vfW6qd6gfco66vGjn8Wh5ZnEFcfsT7AX9msZAjqpkTtpvc6vAxeng7qUWEambqRAl,0,0,Photos,NA,NA,NA,NA,Lifetime,29066,18099,444,220,18,206,708,374,87,247,NA,NA,NA,NA,NA,NA,NA,2025-05-13-Feb-24-2025_May-13-2025_670368465906506.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
